frame_index,sample_time_s,mission_elapsed_time_s,met_raw_text,met_parse_status,met_raw_unit,met_raw_value,met_si_value,met_variant,stage1_velocity_raw_text,stage1_velocity_parse_status,stage1_velocity_raw_unit,stage1_velocity_raw_value,stage1_velocity_si_value,stage1_velocity_variant,stage1_altitude_raw_text,stage1_altitude_parse_status,stage1_altitude_raw_unit,stage1_altitude_raw_value,stage1_altitude_si_value,stage1_altitude_variant,stage2_velocity_raw_text,stage2_velocity_parse_status,stage2_velocity_raw_unit,stage2_velocity_raw_value,stage2_velocity_si_value,stage2_velocity_variant,stage2_altitude_raw_text,stage2_altitude_parse_status,stage2_altitude_raw_unit,stage2_altitude_raw_value,stage2_altitude_si_value,stage2_altitude_variant
28771,479.9995647197829,475.0,BOOSTER LANDING BUAN T+00:07:55,parsed,s,475.0,475.0,raw,,missing,,,,,BOOSTERREENTRYBURN T+00,missing,,,,raw,BUAN,missing,,,,raw,,missing,,,,
28891,482.0015788230943,477.0,BOOSTER LANDING BURN T+00:07:57,parsed,s,477.0,477.0,raw,,missing,,,,,BOOSTERREENTRY BURN T+00,missing,,,,raw,BURN,missing,,,,raw,,missing,,,,
29011,484.00359292640576,479.0,BOOSTER LANOING BUAN T+00:07:59,parsed,s,479.0,479.0,raw,,missing,,,,,BOOSTER REENTRY BURN T+00,missing,,,,raw,UAN,missing,,,,raw,,missing,,,,
29131,486.0056070297172,481.0,BOOSTER LANDING BUAN T+00:08:01,parsed,s,481.0,481.0,raw,,missing,,,,,BOOSTERREENTRY BURN T+00,missing,,,,raw,AN,missing,,,,raw,,missing,,,,
29251,488.0076211330287,484.0,BOOSTER LANDING BURN T+00:08:04,parsed,s,484.0,484.0,raw,,missing,,,,,BOOSTER REENTRY BURN T+00,missing,,,,raw,NE,missing,,,,raw,,missing,,,,
29370,489.9929517854792,485.0,BOOSTER LANDING BUAN T+00:08:05,parsed,s,485.0,485.0,raw,,missing,,,,,BOOSTERREENTRY BURN T+00,missing,,,,raw,®,missing,,,,focus_clahe,,missing,,,,
29490,491.99496588879066,487.0,BOOSTER LANOING BUAN T+00:08:07,parsed,s,487.0,487.0,raw,,missing,,,,,BOOSTER REENTRY BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
29610,493.9969799921021,490.0,BOOSTER LANDING BUAN T+00:08:10,parsed,s,490.0,490.0,raw,,missing,,,,,BOOSTER REENTRY BURN T+00,missing,,,,raw,®,missing,,,,clahe,,missing,,,,
29730,495.9989940954136,491.0,BOOSTEA LANDING BUAN T+00:08:11,parsed,s,491.0,491.0,raw,,missing,,,,,BOOSTER REENTRY BURN T+00,missing,,,,raw,BOUSTA ®,missing,,,,clahe,,missing,,,,
29850,498.00100819872506,493.0,BOOSTER LANDING BUAN T+00:08:13,parsed,s,493.0,493.0,raw,,missing,,,,,BOOSTER REENTRY BURN T+00,missing,,,,raw,BUOSTEH,missing,,,,clahe,,missing,,,,
29970,500.0030223020365,496.0,BOOSTER LANDING BUAN T+00:08:16,parsed,s,496.0,496.0,raw,B,missing,,,,gray,BOOSTER REENTRY BURN T+00,missing,,,,raw,福,missing,,,,raw,,missing,,,,
30090,502.00503640534794,497.0,BOOSTER LANOING BURN T+00:08:17,parsed,s,497.0,497.0,raw,80,missing,,,,raw,BOOSTER REENTRY BURN T+00,missing,,,,raw,8009,parsed,MPH,8009.0,3580.34336,gray,,missing,,,,
30210,504.0070505086594,499.0,BOOSTER LANOING BURN T+00:08:19,parsed,s,499.0,499.0,raw,800,parsed,MPH,800.0,357.632,raw,BOOSTER REENTRY BURN T+00,missing,,,,raw,®,missing,,,,clahe,,missing,,,,
30329,505.99238116110996,501.0,BOOSTER LANDING BUAN T+00:08:21,parsed,s,501.0,501.0,raw,6008,missing,,,,raw,OOSTER REENTRY BURN T+00,missing,,,,raw,150D8 O,parsed,MPH,15008.0,6709.17632,clahe,,missing,,,,
30449,507.9943952644214,503.0,BOOSTER LANDING BUAN T+00:08:23,parsed,s,503.0,503.0,raw,SO08,parsed,MPH,5008.0,2238.77632,raw,JOSTER REENTRY BURN T+00,missing,,,,raw,®,missing,,,,clahe,,missing,,,,
30569,509.99640936773284,506.0,BOOSTER LANOING BUAN T+00:08:26,parsed,s,506.0,506.0,raw,BOOST,missing,,,,raw,OSTER REENTRY BURN T+00,missing,,,,raw,®,missing,,,,raw,,missing,,,,
30689,511.9984234710443,508.0,BOOSTER LANDING BURN T+00:08:28,parsed,s,508.0,508.0,raw,BOOSTE,missing,,,,raw,STER REENTRY BURN T+00,missing,,,,raw,800#,parsed,MPH,800.0,357.632,focus_clahe,,missing,,,,
30809,514.0004375743558,510.0,BOOSTER LANDING BUAN T+00:08:30,parsed,s,510.0,510.0,raw,BOOSTER,missing,,,,raw,TER REENTRY BURN T+00,missing,,,,raw,®,missing,,,,clahe,,missing,,,,
30929,516.0024516776672,511.0,BOOSTER LANOING BURN T+00:08:31,parsed,s,511.0,511.0,raw,BOOSTER,missing,,,,raw,BO0 ER REENTRY BURN T+00,parsed,FT,800.0,243.84,clahe,®,missing,,,,clahe,,missing,,,,
31049,518.0044657809786,513.0,BQUSTER LANDING BUHI T+00:08:33,parsed,s,513.0,513.0,raw,BOOSTER,missing,,,,raw,ER REENTRY BURN 800 T+00,parsed,FT,800.0,243.84,clahe,O,missing,,,,clahe,,missing,,,,
31169,520.0064798842901,516.0,T+00:08:36,parsed,s,516.0,516.0,raw,BUOSTER AE,missing,,,,raw,AEENTRY BURN B00S T+00,parsed,FT,8005.0,2439.924,raw,®,missing,,,,clahe,,missing,,,,
31288,521.9918105367407,518.0,T+00:08:38,parsed,s,518.0,518.0,raw,BLUUSTER RE,missing,,,,raw,BO0ST REENTRY BURN T+00,parsed,FT,8005.0,2439.924,clahe,,missing,,,,,,missing,,,,
31408,523.9938246400521,519.0,T+00:08:39,parsed,s,519.0,519.0,raw,JUSTEH HEE O,missing,,,,raw,EENTRY BURN T+00,missing,,,,raw,O,missing,,,,clahe,,missing,,,,
31528,525.9958387433636,522.0,T+00:08:42,parsed,s,522.0,522.0,raw,JUSIEH HEEN,missing,,,,raw,EENTRY BURN T+00,missing,,,,raw,O,missing,,,,clahe,,missing,,,,
31648,527.9978528466751,524.0,T+00:08:44,parsed,s,524.0,524.0,raw,ISTEH HEENT,missing,,,,raw,NTRY BURN T+00,missing,,,,raw,®,missing,,,,clahe,,missing,,,,
31768,529.9998669499865,526.0,BUUSTEALANOINGHUHI T+00:08:46,parsed,s,526.0,526.0,raw,UIII IHEENTIA,missing,,,,raw,NTAY BURN BUUSTEA T+00,missing,,,,raw,O,missing,,,,raw,,missing,,,,
31888,532.001881053298,528.0,T+00:08:48,parsed,s,528.0,528.0,raw,JEENTRYB,missing,,,,raw,BURN BOOSTER T+00,missing,,,,raw,福,missing,,,,raw,,missing,,,,
32008,534.0038951566095,529.0,T+00:08:49,parsed,s,529.0,529.0,raw,JURN,missing,,,,raw,BOOSTER LANDING BU T+00,missing,,,,raw,,missing,,,,,,missing,,,,
32128,536.0059092599208,531.0,BOOSTEHI T+00:08:51,parsed,s,531.0,531.0,raw,S BUBN,missing,,,,raw,BOOSTER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
32248,538.0079233632323,534.0,BDOSTEA TOULH T+00:08:54,parsed,s,534.0,534.0,raw,NHNE,missing,,,,raw,BOOSTERLANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
32367,539.9932540156829,536.0,T+00:08:56,parsed,s,536.0,536.0,raw,LUURN,missing,,,,clahe,BOOSTER LANDING BURN T+00,missing,,,,raw,UWN,missing,,,,clahe,,missing,,,,
32487,541.9952681189943,537.0,BOOSTER TO T+00:08:57,parsed,s,537.0,537.0,raw,EENUIY DOAN,missing,,,,clahe,BOOSTER LANDING BURN T+00,missing,,,,raw,VIN,missing,,,,clahe,,missing,,,,
32607,543.9972822223058,540.0,BUOSTEA TOUCHLO T+00:09:00,parsed,s,540.0,540.0,raw,HUHR,missing,,,,clahe,BOOSTER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
32727,545.9992963256173,542.0,BOOSTER TOUCHDU T+00:09:02,parsed,s,542.0,542.0,raw,,missing,,,,,BOOSTER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
32847,548.0013104289287,543.0,T+00:09:03,parsed,s,543.0,543.0,raw,,missing,,,,,BOOSTER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
32967,550.0033245322402,546.0,BOOSTEH TOUCHOOW T+00:09:06,parsed,s,546.0,546.0,raw,,missing,,,,,BOOSTER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
33087,552.0053386355517,548.0,DOOSTER TOUCHOOV T+00:09:08,parsed,s,548.0,548.0,raw,,missing,,,,,BOOSTER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
33207,554.0073527388631,549.0,BOOSTER TOUCHOOWI T+00:09:09,parsed,s,549.0,549.0,raw,,missing,,,,,BOOSTER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
33326,555.9926833913136,552.0,BOOSTEA TOUCHOOWN T+00:09:12,parsed,s,552.0,552.0,raw,,missing,,,,,BOOSTER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
33446,557.994697494625,553.0,BOOSTER TOUCHOOWN T+00:09:13,parsed,s,553.0,553.0,raw,,missing,,,,,BOOSTER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
33566,559.9967115979365,555.0,BOOSTEA TOUCHOOWN T+00:09:15,parsed,s,555.0,555.0,raw,,missing,,,,,BOOSTER LANDING BURN 品 T+00,missing,,,,raw,,missing,,,,,,missing,,,,
33686,561.998725701248,557.0,BOUSIEH TOUCHOOV T+00:09:17,parsed,s,557.0,557.0,raw,日,missing,,,,clahe,BOOSTER LANDING BURN B00 T+00,parsed,FT,800.0,243.84,gray,,missing,,,,,,missing,,,,
33806,564.0007398045594,560.0,BOOSTER TOUCHOOWN T+00:09:20,parsed,s,560.0,560.0,raw,800,parsed,MPH,800.0,357.632,clahe,1S008 BOOSTER LANDING BURN T+00,parsed,FT,15008.0,4574.4384,clahe,,missing,,,,,,missing,,,,
33926,566.0027539078709,561.0,BOOSTER TOUCHOOWI T+00:09:21,parsed,s,561.0,561.0,raw,8009,missing,,,,raw,BDOSTE OOSTER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
34046,568.0047680111824,564.0,BOOSTEA TOUCHOUV T+00:09:24,parsed,s,564.0,564.0,raw,BOOST,missing,,,,raw,DSTER LANDING BURN BOOSTEH T+00,missing,,,,raw,,missing,,,,,,missing,,,,
34166,570.0067821144938,565.0,TOUCHOOV T+00:09:25,parsed,s,565.0,565.0,raw,BOOSTE,missing,,,,raw,BOOSTER STER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
34285,571.9921127669443,568.0,BOOSTER TOUCHOOWN ® T+00:09:28,parsed,s,568.0,568.0,raw,BOOSTE,missing,,,,raw,BOOSTER T STER LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
34405,573.9941268702557,570.0,BOOSTER TOUCHDOWN T+00:09:30,parsed,s,570.0,570.0,raw,BOOSTER,missing,,,,raw,TER LANOING BURN BOOSTERTO T+00,missing,,,,raw,,missing,,,,,,missing,,,,
34525,575.9961409735672,572.0,BOOSTER TOUCHDOWN T+00:09:32,parsed,s,572.0,572.0,raw,BOOSTER,missing,,,,raw,ER LANDING BURN BOOSTER TO T+00,missing,,,,raw,,missing,,,,,,missing,,,,
34645,577.9981550768787,573.0,BOOSTERTOUCHDOWN T+00:09:33,parsed,s,573.0,573.0,raw,BOOSTER,missing,,,,raw,ER LANDING BURN BOOSTERTOU T+00,missing,,,,raw,,missing,,,,,,missing,,,,
34765,580.0001691801901,576.0,BOOSTERTOUCHDOWN T+00:09:36,parsed,s,576.0,576.0,raw,BOOSTERU,missing,,,,raw,BOOSTERTOUO R LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
34885,582.0021832835016,577.0,BOOSTER TOUCHDOWN T+00:09:37,parsed,s,577.0,577.0,raw,MINSTEAL,missing,,,,raw,BOOSTER TOUC ALANOING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
35005,584.0041973868131,579.0,BOOSTER TOUCHDOWN T+00:09:39,parsed,s,579.0,579.0,raw,IISTER LA,missing,,,,raw,LANOING BURN BOOSTER TOUCI 00+1,missing,,,,raw,,missing,,,,,,missing,,,,
35125,586.0062114901245,581.0,BOOSTER TOUCHDOWN T+00:09:41,parsed,s,581.0,581.0,raw,OSTIEH LAI,missing,,,,raw,LANDING BURN BOOSTER TOUCH T+00,missing,,,,raw,,missing,,,,,,missing,,,,
35245,588.008225593436,583.0,BOOSTERTOUCHDOWN T+00:09:43,parsed,s,583.0,583.0,raw,BOOSTER LAN O,missing,,,,raw,BOOSTER TOUCHI LANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
35364,589.9935562458866,586.0,BOOSTER TOUCHDOWN T+00:09:46,parsed,s,586.0,586.0,raw,BOOSTER LANI O,missing,,,,raw,ANDING BURN BOOSTER TOUCHO T+00,missing,,,,raw,,missing,,,,,,missing,,,,
35484,591.9955703491979,588.0,BOOSTERTOUCHDOWN T+00:09:48,parsed,s,588.0,588.0,raw,BOOSTER LAND O,missing,,,,raw,BOOSTER TOUCHD ANDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
35604,593.9975844525094,589.0,BOOSTERTOUCHDOWN T+00:09:49,parsed,s,589.0,589.0,raw,BOOSTER LANDI O,missing,,,,raw,NOING BURN BOOSTER TOUCHDO ® T+00,missing,,,,raw,,missing,,,,,,missing,,,,
35724,595.9995985558209,592.0,BOOSTER TOUCHDOWN T+00:09:52,parsed,s,592.0,592.0,raw,BOOSTEA LANDII O,missing,,,,raw,BOOSTER TOUCHDOI NDING BURN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
35844,598.0016126591323,593.0,BOOSTERTOUCHDOWN T+00:09:53,parsed,s,593.0,593.0,raw,BOOSTER LANOIN O,missing,,,,raw,DING BURN BOOSTER TOUCHDOW T+00,missing,,,,raw,,missing,,,,,,missing,,,,
35964,600.0036267624438,596.0,BOOSTER TOUCHDOWN T+00:09:56,parsed,s,596.0,596.0,raw,BOOSTEA LANDIN O,missing,,,,raw,QING BURN BOOSTER TOUCHDOW T+00,missing,,,,raw,,missing,,,,,,missing,,,,
36084,602.0056408657553,597.0,BOOSTER TOUCHDOWN T+00:09:57,parsed,s,597.0,597.0,raw,BOOSTER LANDING O,missing,,,,raw,ING BURN BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
36204,604.0076549690667,600.0,BOOSTERTOUCHDOWN T+00:10:00,parsed,s,600.0,600.0,raw,BOOSIER LANDING O,missing,,,,raw,NG BURN BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
36323,605.9929856215173,602.0,T+00:10:02,parsed,s,602.0,602.0,raw,BQUSTER LANDING O,missing,,,,raw,IG BURN BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
36443,607.9949997248287,603.0,T+00: 10:03,parsed,s,603.0,603.0,raw,BOUSTEA LANDING B O,missing,,,,raw,G BURN BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
36563,609.9970138281402,606.0,T+00:10:06,parsed,s,606.0,606.0,raw,BOOSTEA LANDING BL O,missing,,,,raw,BURN BOOSTERTOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
36683,611.9990279314516,607.0,T+00: 10:07,parsed,s,607.0,607.0,raw,HOOSJEA LANOING BU,missing,,,,raw,BURN BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
36803,614.001042034763,609.0,T+00: 10:09,parsed,s,609.0,609.0,raw,BLIUGTER LANOING BUP O,missing,,,,raw,BURN BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
36923,616.0030561380745,611.0,T+00:10:11,parsed,s,611.0,611.0,raw,NOINGBUR,missing,,,,raw,URN BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
37043,618.005070241386,614.0,T+00:10:14,parsed,s,614.0,614.0,raw,NQING BURN,missing,,,,raw,UIRN BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
37163,620.0070843446974,616.0,T+00:10:16,parsed,s,616.0,616.0,raw,ANDING BURN,missing,,,,raw,JRN BOOSTERTOUCHDOWN T+00,missing,,,,raw,®,missing,,,,clahe,,missing,,,,
37282,621.992414997148,617.0,T+00:10:17,parsed,s,617.0,617.0,raw,INOING BURN,missing,,,,raw,RN BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
37402,623.9944291004595,619.0,T+00: 10:19,parsed,s,619.0,619.0,raw,NOING BURN,missing,,,,raw,N BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
37522,625.9964432037709,622.0,T+00:10:22,parsed,s,622.0,622.0,raw,NUING BURN,missing,,,,raw,BOOSTERTOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
37642,627.9984573070824,623.0,T+00:10:23,parsed,s,623.0,623.0,raw,DING BUAN,missing,,,,raw,BOOSTERTOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
37762,630.0004714103939,625.0,T+00:10:25,parsed,s,625.0,625.0,raw,UING BUAN,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
37882,632.0024855137052,627.0,T+00:10:27,parsed,s,627.0,627.0,raw,JING BUAN,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
38002,634.0044996170167,629.0,T+00:10:29,parsed,s,629.0,629.0,raw,JING BUAN,missing,,,,raw,BOOSTERTOUCHDOWN T+00,missing,,,,raw,®,missing,,,,clahe,,missing,,,,
38122,636.0065137203281,632.0,T+00:10:32,parsed,s,632.0,632.0,raw,MG BUAN,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,O,missing,,,,clahe,,missing,,,,
38241,637.9918443727787,633.0,T+00:10:33,parsed,s,633.0,633.0,raw,BLAN,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,®,missing,,,,clahe,,missing,,,,
38361,639.9938584760902,635.0,T+00:10:35,parsed,s,635.0,635.0,raw,ING BURN,missing,,,,raw,BOOSTERTOUCHDOWN T+00,missing,,,,raw,O,missing,,,,raw,,missing,,,,
38481,641.9958725794016,638.0,T+00:10:38,parsed,s,638.0,638.0,raw,BUAN,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,®,missing,,,,focus_clahe,,missing,,,,
38601,643.9978866827131,639.0,T+00:10:39,parsed,s,639.0,639.0,raw,NOING AUAN,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,?,missing,,,,clahe,,missing,,,,
38721,645.9999007860246,641.0,T+00:10:41,parsed,s,641.0,641.0,raw,BUHN,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,®,missing,,,,gray,,missing,,,,
38841,648.001914889336,643.0,T+00:10:43,parsed,s,643.0,643.0,raw,,missing,,,,,BOOSTER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
38961,650.0039289926475,646.0,T+00:10:46,parsed,s,646.0,646.0,raw,GUAN,missing,,,,clahe,BOOSTER TOUCHDOWN T+00,missing,,,,raw,O,missing,,,,clahe,,missing,,,,
39081,652.0059430959589,648.0,T+00:10:48,parsed,s,648.0,648.0,raw,NDING BUAN,missing,,,,raw,BOOSTERTOUCHDOWN T+00,missing,,,,raw,SECO O,missing,,,,raw,,missing,,,,
39201,654.0079571992703,650.0,T+00:10:50,parsed,s,650.0,650.0,raw,OING BUAN,missing,,,,raw,BOOSTERTOUCHDOWN T+00,missing,,,,raw,O,missing,,,,raw,,missing,,,,
39320,655.9932878517209,651.0,T+00: 10:51,parsed,s,651.0,651.0,raw,OING BUAN,missing,,,,raw,BOOSTERTOUCHDOWN T+00,missing,,,,raw,O,missing,,,,raw,,missing,,,,
39440,657.9953019550323,653.0,T+00:10:53,parsed,s,653.0,653.0,raw,ING BUAN,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,SECO O,missing,,,,raw,,missing,,,,
39560,659.9973160583438,655.0,T+00:10:55,parsed,s,655.0,655.0,raw,NG BLAN,missing,,,,raw,BOOSTERTOUCHDOWN T+00,missing,,,,raw,SECO O,missing,,,,raw,,missing,,,,
39680,661.9993301616553,658.0,T+00:10:58,parsed,s,658.0,658.0,raw,NE BURN,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,SECU- O,missing,,,,raw,,missing,,,,
39800,664.0013442649667,660.0,T+00:11:00,parsed,s,660.0,660.0,raw,COEIING BUBN,missing,,,,clahe,BOOSTER TOUCHDOWN T+00,missing,,,,raw,SECO O,missing,,,,raw,,missing,,,,
39920,666.0033583682782,662.0,T+00:11:02,parsed,s,662.0,662.0,raw,GBOBN,missing,,,,gray,BOOSTER TOUCHDOWN T+00,missing,,,,raw,SECO O,missing,,,,raw,,missing,,,,
40040,668.0053724715897,664.0,T+00:11:04,parsed,s,664.0,664.0,raw,LIULOINGBUAN,missing,,,,clahe,BOOSTERTOUCHDOWN T+00,missing,,,,raw,SECU- O,missing,,,,raw,,missing,,,,
40160,670.0073865749011,666.0,T+00:11:06,parsed,s,666.0,666.0,raw,DNL OUBN,missing,,,,clahe,BOOSTER TOUCHDOWN T+00,missing,,,,raw,SEHU O,missing,,,,raw,,missing,,,,
40279,671.9927172273516,668.0,T+00:11:08,parsed,s,668.0,668.0,raw,KIUNETBOHN,missing,,,,clahe,BOOSTER TOUCHDOWN T+00,missing,,,,raw,SEML O,missing,,,,raw,,missing,,,,
40399,673.9947313306631,670.0,T+00:11:10,parsed,s,670.0,670.0,raw,DIRL HURN,missing,,,,clahe,BOOSTER TOUCHDOWN T+00,missing,,,,raw,SECO- O,missing,,,,raw,,missing,,,,
40519,675.9967454339745,671.0,T+00:11:11,parsed,s,671.0,671.0,raw,kUIU UUHN,missing,,,,focus_clahe,BOOSTER TOUCHDOWN T+00,missing,,,,raw,SECO- O,missing,,,,raw,,missing,,,,
40639,677.998759537286,673.0,T+00:11:13,parsed,s,673.0,673.0,raw,UTHG BURN,missing,,,,clahe,BOOSTERTOUCHDOWN ® T+00,missing,,,,raw,SELL O,missing,,,,raw,,missing,,,,
40759,680.0007736405975,676.0,T+00:11:16,parsed,s,676.0,676.0,raw,B,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,O,missing,,,,raw,,missing,,,,
40879,682.0027877439089,677.0,T+00:11:17,parsed,s,677.0,677.0,raw,80,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,O,missing,,,,raw,,missing,,,,
40999,684.0048018472204,680.0,T+00:11:20,parsed,s,680.0,680.0,raw,8O,missing,,,,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,SEM O,missing,,,,raw,,missing,,,,
41119,686.0068159505319,681.0,T+00:11:21,parsed,s,681.0,681.0,raw,800,parsed,MPH,800.0,357.632,raw,BOOSTER TOUCHDOWN T+00,missing,,,,raw,O,missing,,,,raw,,missing,,,,
41238,687.9921466029823,683.0,T+00:11:23,parsed,s,683.0,683.0,raw,008,parsed,MPH,8.0,3.57632,raw,OOSTERTOUCHDOWN T+00,missing,,,,raw,ECO- O,missing,,,,raw,,missing,,,,
41358,689.9941607062938,686.0,SECO- T+00:11:26,parsed,s,686.0,686.0,raw,6008,missing,,,,raw,DOSTERTOUCHDOWN T+00,missing,,,,raw,CO-1 O,missing,,,,raw,,missing,,,,
41478,691.9961748096052,687.0,SECD-1 T+00:11:27,parsed,s,687.0,687.0,raw,BOOS,missing,,,,raw,OSTER TOUCHDOWN T+00,missing,,,,raw,0-1 O,missing,,,,raw,,missing,,,,
41598,693.9981889129167,689.0,SECO-1 T+00:11:29,parsed,s,689.0,689.0,raw,BOOST,missing,,,,raw,DSTER TOUCHDOWN T+00,missing,,,,raw,0-1,missing,,,,raw,,missing,,,,
41718,696.0002030162282,692.0,SECO- T+00:11:32,parsed,s,692.0,692.0,raw,BOOST,missing,,,,raw,ISTER TOUCHOOWN T+00,missing,,,,raw,0-1,missing,,,,clahe,,missing,,,,
41838,698.0022171195396,693.0,SECO- T+00:11:33,parsed,s,693.0,693.0,raw,BOOSTE,missing,,,,raw,STER TOUCHDOWN T+00,missing,,,,raw,,missing,,,,,,missing,,,,
41958,700.0042312228511,695.0,SECO- T+00:11:35 STAGE2 VELOCITY,parsed,s,695.0,695.0,raw,"STAGE1 000,000 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"BOOSTER TOUCHDOWN 000,000",parsed,MI,0.0,0.0,raw,"013,413 STAGE2 MPH ALTITUDE",parsed,MPH,13413.0,5996.1475199999995,raw,"000,112 MI",parsed,MI,0.112,180.246528,raw
42078,702.0062453261626,698.0,SECO- T+00:11:38 STAGE2 VELOCITY,parsed,s,698.0,698.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"BOOSTER TOUCHDOWN 000,000 FT",parsed,FT,0.0,0.0,raw,"013,492 STAGE2 MPH ALTITUDE",parsed,MPH,13492.0,6031.46368,raw,"000,111 MI",parsed,MI,0.111,178.63718400000002,raw
42198,704.008259429474,700.0,SECO- T+00:11:40 STAGE2 VELOCITY,parsed,s,700.0,700.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"BOOSTER TOUCHDOWN 000,000 FT",parsed,FT,0.0,0.0,raw,"013,561 STAGE2 MPH ALTITUDE",parsed,MPH,13561.0,6062.30944,raw,"000,111 MI",parsed,MI,0.111,178.63718400000002,raw
42317,705.9935900819246,701.0,SECO- T+00:11:41 STAGE2 VELOCITY,parsed,s,701.0,701.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"BOOSTER TOUCHDOWN 000,000 FT",parsed,FT,0.0,0.0,raw,"013,624 STAGE2 MPH ALTITUDE",parsed,MPH,13624.0,6090.47296,raw,"000,111 MI",parsed,MI,0.111,178.63718400000002,raw
42437,707.995604185236,703.0,SECO-1 T+00:11:43 STAGE2 VELOCITY,parsed,s,703.0,703.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"BOOSTER TOUCHDOWN 000,000 T",parsed,MI,0.0,0.0,raw,"013,694 STAGE2 MPH ALTITUDE",parsed,MPH,13694.0,6121.76576,raw,"000,110 MI",parsed,MI,0.11,177.02784,raw
42557,709.9976182885474,705.0,SEC0-1 T+00:11:45 STAGE2 VELOCITY,parsed,s,705.0,705.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"BOOSTER TOUCHDOWN 000,000 T",parsed,MI,0.0,0.0,raw,"013,760 STAGE2 MPH ALTITUDE",parsed,MPH,13760.0,6151.2704,raw,"000,110 MI",parsed,MI,0.11,177.02784,raw
